id,predicted_label,predicted_proba
1,0,0.4665085498907868
2,1,0.5706164588129873
3,1,0.6031438718289834
4,1,0.6615594194201491
5,1,0.6685715692509486
6,1,0.67033281560576
7,1,0.6694289719841883
8,1,0.5839299750458958
9,1,0.6560199259605187
10,1,0.664876913734182
11,0,0.4960715697696974
12,1,0.585821602137938
13,1,0.6017067302489926
14,1,0.5845332794757511
15,1,0.6151877626061706
16,1,0.6623654708736487
17,1,0.6783781445849634
18,1,0.6410346793769562
19,0,0.4260915389595499
20,1,0.6165320961908197
21,1,0.6885146342834222
22,1,0.5038480461651687
23,1,0.5356819637524105
24,1,0.5450679852848733
25,1,0.5559683864879562
26,1,0.7382258563045488
27,1,0.7565000095009741
28,1,0.6972380499886937
29,1,0.5686633240064257
30,1,0.6576975757903487
31,1,0.6378200485000912
32,1,0.6017953938940815
33,1,0.5022869645093845
34,1,0.6973641510120795
35,1,0.6886092284992597
36,1,0.6996497858476204
37,1,0.5616998715740684
38,1,0.6137482064072559
39,1,0.7260314570334035
40,1,0.6376990975666805
41,1,0.6499710413421661
42,1,0.6405056540343881
43,1,0.6200774915482096
44,1,0.6283129917534618
45,0,0.4446926480427143
46,1,0.652051136021654
47,1,0.6891794474708751
48,1,0.6925265996029406
49,1,0.6267441582148763
50,1,0.671960757281318
51,0,0.46848298653977133
52,0,0.4226888142542847
53,1,0.6087884369837625
54,1,0.5102955251708419
55,1,0.5623432765028751
56,1,0.6412522248312197
57,1,0.6645572467037536
58,0,0.3144981229265268
59,1,0.6265833676330822
60,0,0.42314195877629907
61,0,0.4486437008254855
62,1,0.5709508018844084
63,1,0.6120684177731519
64,1,0.5308119962078679
65,1,0.5809498428178136
66,1,0.6990637621631146
67,1,0.5001209888134842
68,0,0.4763778437119375
69,0,0.3176045983559595
70,1,0.5538469959841066
71,1,0.6309045109170291
72,1,0.6006567324759683
73,1,0.5580371277223302
74,1,0.6432568024369573
75,1,0.663403592537859
76,1,0.6097870801325684
77,1,0.5556393570957708
78,1,0.5197467089726735
79,0,0.4923746230911568
80,0,0.4257212564273151
81,0,0.3718937022491433
82,0,0.37794077188320635
83,0,0.4771179974494342
84,1,0.5667643302461505
85,1,0.6018760651485814
86,0,0.4606357003127635
87,1,0.5049620070151563
88,1,0.7230261079393202
89,1,0.5654746774827633
90,1,0.5128221977254971
91,1,0.5183508565959375
92,1,0.5096313965446723
93,1,0.5506258475793362
94,1,0.6252842573751102
95,1,0.6550818291936945
96,1,0.5665573459711519
97,1,0.5707433217940937
98,1,0.5283473923113099
99,1,0.6498672043702037
100,0,0.4649517960391334
