id,predicted_label,predicted_proba
1,1,0.5126981735229492
2,1,0.523788332939148
3,1,0.5129188895225525
4,1,0.5172944664955139
5,1,0.5275859236717224
6,1,0.5254008769989014
7,1,0.5199443697929382
8,1,0.5241655707359314
9,1,0.5286718010902405
10,1,0.5162650942802429
11,1,0.510958731174469
12,1,0.5164647698402405
13,1,0.5126685500144958
14,1,0.5209981203079224
15,1,0.5172211527824402
16,1,0.5212978720664978
17,1,0.5291176438331604
18,1,0.5211268663406372
19,1,0.5041257739067078
20,1,0.5196511745452881
21,1,0.5097636580467224
22,1,0.5306364297866821
23,1,0.5106631517410278
24,1,0.5140289068222046
25,1,0.5226304531097412
26,1,0.5166292190551758
27,1,0.5363066792488098
28,1,0.5220510959625244
29,1,0.5218451023101807
30,1,0.5282773375511169
31,1,0.5332974195480347
32,1,0.5313713550567627
33,1,0.5046781301498413
34,1,0.5235173106193542
35,1,0.5265129804611206
36,1,0.5265178084373474
37,1,0.518772542476654
38,1,0.5363843441009521
39,1,0.5230637788772583
40,1,0.5198880434036255
41,1,0.519264280796051
42,1,0.5200515985488892
43,1,0.5102005004882812
44,1,0.5184738636016846
45,1,0.5229231119155884
46,1,0.526868999004364
47,1,0.5196998715400696
48,1,0.5347468256950378
49,1,0.5103156566619873
50,1,0.5142380595207214
51,1,0.5015376806259155
52,1,0.5067169666290283
53,1,0.5188496708869934
54,1,0.5130572319030762
55,1,0.5181257724761963
56,1,0.5128868222236633
57,1,0.5143811702728271
58,0,0.4928542673587799
59,1,0.5078699588775635
60,1,0.5030176043510437
61,1,0.5169335007667542
62,1,0.508906364440918
63,1,0.5241948366165161
64,1,0.5189802646636963
65,1,0.5183557271957397
66,1,0.5199798941612244
67,1,0.5104038715362549
68,1,0.5001328587532043
69,1,0.5192837715148926
70,1,0.5110117793083191
71,1,0.5231043100357056
72,1,0.5137122869491577
73,1,0.5075047016143799
74,1,0.5079171061515808
75,1,0.5188862085342407
76,1,0.5109574794769287
77,1,0.5113765001296997
78,1,0.5054764747619629
79,1,0.5175588130950928
80,1,0.5077953934669495
81,1,0.526691198348999
82,1,0.5017123222351074
83,1,0.5086959004402161
84,1,0.5054348111152649
85,1,0.5206368565559387
86,1,0.5161371827125549
87,1,0.5116259455680847
88,1,0.5068055391311646
89,1,0.5191658735275269
90,1,0.5265417098999023
91,1,0.5209794640541077
92,1,0.5012827515602112
93,1,0.5074902176856995
94,1,0.5155649781227112
95,1,0.5053951144218445
96,1,0.5093945860862732
97,1,0.5131564736366272
98,1,0.5123612880706787
99,1,0.5210466980934143
100,1,0.5146926641464233
